title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Adjuster Scope,,,failed,False,2026-08-17T20:36:38.149505+09:00
Adjuster Sentry,,,failed,False,2026-08-17T21:38:37.304138+09:00
Adjuster Signal,,,failed,False,2026-08-17T20:38:26.412397+09:00
Adjuster Station,,,failed,False,2026-08-17T20:46:53.844827+09:00
Adjuster Studio,,,failed,False,2026-08-17T21:30:27.922058+09:00
Adjuster Sync,,,failed,False,2026-08-17T21:33:19.243075+09:00
Adjuster Tracker,,,failed,False,2026-08-17T21:34:20.474166+09:00
Adjuster Trail,,,failed,False,2026-08-17T20:35:09.040915+09:00
Adjuster Vault,,,failed,False,2026-08-17T20:44:22.162347+09:00
Adjuster Watch,1300.0,100.0,success,False,2026-08-17T20:37:34.472176+09:00
Adjuster Wave,,,failed,False,2026-08-17T20:32:46.505342+09:00
Adjuster Zone,,,failed,False,2026-08-17T20:44:01.266186+09:00
Admission Base,,,failed,False,2026-08-17T22:49:21.662634+09:00
Advisor Anchor,,,failed,False,2026-08-17T20:34:51.045190+09:00
Advisor Atlas,10.0,4.0,success,False,2026-08-17T21:34:29.947705+09:00
Advisor Base,,,failed,False,2026-08-17T21:30:41.512165+09:00
Advisor Beacon,,,failed,False,2026-08-17T20:38:36.286112+09:00
Advisor Board,12100.0,4.0,success,False,2026-08-17T20:45:55.190861+09:00
Advisor Bridge,10.0,7.0,success,False,2026-08-17T20:35:50.076535+09:00
Advisor Cascade,,,failed,False,2026-08-17T20:36:48.387810+09:00
Advisor Center,880.0,1.0,success,False,2026-08-17T20:40:48.754907+09:00
Advisor Chain,,,failed,False,2026-08-17T21:41:14.862117+09:00
Advisor Compass,590.0,6.0,success,False,2026-08-17T20:39:32.550443+09:00
Advisor Console,10.0,14.0,success,False,2026-08-17T20:38:12.491374+09:00
Advisor Core,,,failed,False,2026-08-17T20:48:23.905428+09:00
Advisor Deck,20.0,2.0,success,False,2026-08-17T20:45:10.862003+09:00
Advisor Desk,30.0,81.0,success,False,2026-08-17T20:42:47.401639+09:00
Advisor Dial,0.0,,success,False,2026-08-17T20:36:17.521162+09:00
Advisor Dock,10.0,,success,False,2026-08-17T20:32:21.226449+09:00
Advisor Flow,110.0,0.0,success,False,2026-08-17T20:45:33.619281+09:00
Advisor Forge,,,failed,False,2026-08-17T20:37:47.401646+09:00
Advisor Frame,,,failed,False,2026-08-17T21:31:49.761986+09:00
Advisor Gate,,,failed,False,2026-08-17T21:36:36.847955+09:00
Advisor Grid,,,failed,False,2026-08-17T21:41:44.845375+09:00
Advisor Guard,,,failed,False,2026-08-17T21:30:05.905035+09:00
Advisor Hub,12100.0,2.0,success,False,2026-08-17T20:44:29.668652+09:00
Advisor Keeper,,,failed,False,2026-08-17T21:32:25.465592+09:00
Advisor Lab,20.0,5.0,success,False,2026-08-17T20:43:15.863986+09:00
Advisor Ledger,140.0,1.0,success,False,2026-08-17T20:47:04.642239+09:00
Advisor Lens,,,failed,False,2026-08-17T21:33:02.340741+09:00
Advisor Lock,,,failed,False,2026-08-17T21:35:02.943607+09:00
Advisor Manager,50.0,0.0,success,False,2026-08-17T21:31:15.457583+09:00
Advisor Map,,,failed,False,2026-08-17T21:33:59.802696+09:00
Advisor Meter,,,failed,False,2026-08-17T20:35:19.683482+09:00
